,year,state,state_po,margin,num_ballots,procedural_cost
310,2018,HAWAII,HI,0.4230219569410147,17,8.92
311,2018,INDIANA,IN,0.0146786619439096,477,250.42
312,2018,MAINE,ME,0.2478432683016792,29,15.22
313,2018,MARYLAND,MD,0.3554693291719731,20,10.5
314,2018,MASSACHUSETTS,MA,0.2416473039315279,29,15.22
315,2018,MICHIGAN,MI,0.0650560230865573,108,56.7
316,2018,MINNESOTA,MN,0.1811393599778811,39,20.47
317,2018,MISSISSIPPI,MS,0.1215735701735178,58,30.45
318,2018,MISSOURI,MO,0.0469543121227668,150,78.75
319,2018,MONTANA,MT,0.0643517637355665,109,57.22
320,2018,NEBRASKA,NE,0.1543677554039803,46,24.15
321,2018,NEVADA,NV,0.0597295429015812,118,61.95
322,2018,NEW JERSEY,NJ,0.1184835184945618,60,31.5
323,2018,NEW MEXICO,NM,0.3893562808100864,18,9.45
324,2018,NEW YORK,NY,0.3344342692692552,21,11.02
325,2018,NORTH DAKOTA,ND,0.108371302945379,65,34.12
326,2018,OHIO,OH,0.0684577154130519,103,54.08
327,2018,PENNSYLVANIA,PA,0.1388966138320597,51,26.78
328,2018,RHODE ISLAND,RI,0.2310783621508846,31,16.27
329,2018,TENNESSEE,TN,0.1078703414834161,65,34.12
330,2018,TEXAS,TX,0.0178520256747321,393,206.32
331,2018,UTAH,UT,0.2907921663083516,25,13.12
332,2018,VERMONT,VT,0.2738680380304008,26,13.65
333,2018,VIRGINIA,VA,0.1783215416487512,40,21.0
334,2018,WASHINGTON,WA,0.168675198498591,42,22.05
335,2018,WEST VIRGINIA,WV,0.074054186659713,95,49.88
336,2018,WISCONSIN,WI,0.1083695375306498,65,34.12
337,2018,WYOMING,WY,0.3407973650575164,21,11.02
338,2020,ALABAMA,AL,0.2035869619179389,35,18.38
339,2020,ALASKA,AK,0.1270322939081241,56,29.4
340,2020,ARIZONA,AZ,0.0234869715349445,299,156.98
341,2020,ARKANSAS,AR,0.3305907089899025,22,11.55
342,2020,COLORADO,CO,0.1106017386789624,64,33.6
