,year,state,state_po,num_ballots_house,procedural_cost_house,num_ballots_senate,procedural_cost_senate,num_ballots_president,procedural_cost_president,num_ballots_total,procedural_cost_total,procedural_cost_excl_pres,totalvotes,num_counties,prep_cost_total,central_cost_total,cost_total,cost_total_excl_pres
88,2002,PENNSYLVANIA,PA,1014.0,532.3199999999999,0.0,0.0,0.0,0.0,1014.0,532.3199999999999,532.3199999999999,3310313.0,67,24620.532,33580,58732.85,58732.852
89,2002,RHODE ISLAND,RI,45.0,23.62,13.0,6.82,0.0,0.0,58.0,30.44,30.44,328743.0,5,2164.172,33580,35774.61,35774.612
90,2002,SOUTH CAROLINA,SC,87.0,45.66,73.0,38.32,0.0,0.0,160.0,83.97999999999999,83.97999999999999,984415.0,46,11750.3,33580,45414.28,45414.280000000006
91,2002,SOUTH DAKOTA,SD,90.0,47.25,656.0,344.4,0.0,0.0,746.0,391.65,391.65,336691.0,66,12556.204,33580,46527.85,46527.854
92,2002,TENNESSEE,TN,249.0,130.73,71.0,37.28,0.0,0.0,320.0,168.01,168.01,1529390.0,95,22252.36,33580,56000.37,56000.37
93,2002,TEXAS,TX,1066.0,559.61,63.0,33.07,0.0,0.0,1129.0,592.6800000000001,592.6800000000001,4295210.0,254,60320.2,33580,94492.88,94492.87999999999
94,2002,UTAH,UT,995.0,522.38,0.0,0.0,0.0,0.0,995.0,522.38,522.38,557153.0,29,7153.972,33580,41256.35,41256.352
95,2002,VERMONT,VT,22.0,11.55,0.0,0.0,0.0,0.0,22.0,11.55,11.55,225255.0,14,3278.78,33580,36870.33,36870.33
96,2002,VIRGINIA,VA,138.0,72.46,9.0,4.72,0.0,0.0,147.0,77.17999999999999,77.17999999999999,1516482.0,133,28654.648,33580,62311.83,62311.828
97,2002,WASHINGTON,WA,390.0,204.74,0.0,0.0,0.0,0.0,390.0,204.74,204.74,1739116.0,39,13580.224,33580,47364.96,47364.964
98,2002,WEST VIRGINIA,WV,53.0,27.83,27.0,14.18,0.0,0.0,80.0,42.01,42.01,399949.0,55,10940.996000000001,33580,44563.01,44563.006
99,2002,WISCONSIN,WI,126.0,66.15,0.0,0.0,0.0,0.0,126.0,66.15,66.15,1637546.0,72,18778.664,33580,52424.81,52424.814000000006
100,2002,WYOMING,WY,29.0,15.22,16.0,8.4,0.0,0.0,45.0,23.62,23.62,182152.0,23,4634.928,33580,38238.55,38238.548
101,2004,ALABAMA,AL,94.0,49.35,20.0,10.5,28.0,14.7,142.0,74.55,59.85,1792759.0,67,18550.316,33580,52204.87,52190.166
102,2004,ALASKA,AK,15.0,7.88,231.0,121.28,28.0,14.7,274.0,143.85999999999999,129.16,299996.0,30,6295.183999999999,33580,40019.04,40004.344000000005
103,2004,ARIZONA,AZ,193.0,101.31,14.0,7.35,67.0,35.17,274.0,143.82999999999998,108.66,1871445.0,15,10033.38,33580,43757.21,43722.04
104,2004,ARKANSAS,AR,99.0,51.98,60.0,31.5,72.0,37.8,231.0,121.27999999999999,83.47999999999999,791241.0,75,15902.964,33580,49604.24,49566.444
105,2004,CALIFORNIA,CA,1129.0,592.72,33.0,17.32,71.0,37.28,1233.0,647.32,610.0400000000001,11623753.0,58,56345.732,33580,90573.05,90535.772
106,2004,COLORADO,CO,439.0,230.48,134.0,70.35,150.0,78.75,723.0,379.58,300.83,2039011.0,64,19025.804,33580,52985.38,52906.634000000005
107,2004,CONNECTICUT,CT,294.0,154.35,21.0,11.02,68.0,35.7,383.0,201.07,165.37,1428738.0,8,7073.6720000000005,33580,40854.74,40819.042
108,2004,DELAWARE,DE,18.0,9.45,0.0,0.0,93.0,48.82,111.0,58.269999999999996,9.45,356045.0,3,1933.7,33580,35571.97,35523.149999999994
109,2004,DISTRICT OF COLUMBIA,DC,0.0,0.0,0.0,0.0,9.0,4.72,9.0,4.72,0.0,0.0,1,169.84,33580,33754.56,33749.84
110,2004,FLORIDA,FL,394.0,206.85,630.0,330.75,140.0,73.5,1164.0,611.1,537.6,5627499.0,67,33889.276,33580,68080.38,68006.876
111,2004,GEORGIA,GA,347.0,182.18,45.0,23.62,43.0,22.58,435.0,228.38,205.8,2960763.0,159,38847.612,33580,72655.99,72633.412
112,2004,HAWAII,HI,53.0,27.82,13.0,6.82,81.0,42.52,147.0,77.16,34.64,416570.0,5,2515.48,33580,36172.64,36130.12
113,2004,IDAHO,ID,35.0,18.37,8.0,4.2,19.0,9.98,62.0,32.55,22.57,572426.0,44,9762.664,33580,43375.21,43365.234000000004
114,2004,ILLINOIS,IL,599.0,314.48,16.0,8.4,68.0,35.7,683.0,358.58,322.88,4988665.0,102,37278.34,33580,71216.92,71181.22
115,2004,INDIANA,IN,2061.0,1082.01,28.0,14.7,34.0,17.85,2123.0,1114.56,1096.71,2416251.0,92,25290.284,33580,59984.84,59966.994
116,2004,IOWA,IA,223.0,117.08,17.0,8.92,1049.0,550.72,1289.0,676.72,126.0,1458161.0,99,22646.804,33580,56903.52,56352.804000000004
117,2004,KANSAS,KS,137.0,71.91,18.0,9.45,28.0,14.7,183.0,96.06,81.36,1156383.0,105,22458.732,33580,56134.79,56120.092000000004
118,2004,KENTUCKY,KY,178.0,93.44,533.0,279.82,36.0,18.9,747.0,392.15999999999997,373.26,1635243.0,120,26921.771999999997,33580,60893.93,60875.032
119,2004,LOUISIANA,LA,1529.0,802.71,33.0,17.32,49.0,25.72,1611.0,845.7500000000001,820.0300000000001,1258616.0,64,15904.224,33580,50329.97,50304.254
120,2004,MAINE,ME,75.0,39.370000000000005,0.0,0.0,78.0,40.95,153.0,80.32000000000001,39.370000000000005,710176.0,16,5558.144,33580,39218.46,39177.514
121,2004,MARYLAND,MD,138.0,72.46,23.0,12.08,54.0,28.35,215.0,112.88999999999999,84.53999999999999,2253520.0,24,13090.24,33580,46783.13,46754.78
122,2004,MASSACHUSETTS,MA,139.0,72.97,0.0,0.0,28.0,14.7,167.0,87.67,72.97,2927455.0,14,14087.58,33580,47755.25,47740.55
123,2004,MICHIGAN,MI,342.0,179.54,0.0,0.0,205.0,107.62,547.0,287.15999999999997,179.54,4631329.0,83,32622.036,33580,66489.2,66381.57599999999
124,2004,MINNESOTA,MN,274.0,143.85,0.0,0.0,202.0,106.05,476.0,249.89999999999998,143.85,2721681.0,87,25662.804,33580,59492.7,59386.654
125,2004,MISSISSIPPI,MS,88.0,46.2,0.0,0.0,38.0,19.95,126.0,66.15,46.2,1116203.0,82,18391.692000000003,33580,52037.84,52017.892
126,2004,MISSOURI,MO,282.0,148.04,56.0,29.4,98.0,51.45,436.0,228.89,177.44,2667023.0,115,30199.692000000003,33580,64008.58,63957.132000000005
127,2004,MONTANA,MT,23.0,12.08,0.0,0.0,35.0,18.38,58.0,30.46,12.08,444230.0,56,11287.960000000001,33580,44898.42,44880.04
128,2004,NEBRASKA,NE,101.0,53.02,0.0,0.0,22.0,11.55,123.0,64.57000000000001,53.02,764972.0,93,18855.008,33580,52499.58,52488.028
129,2004,NEVADA,NV,90.0,47.25,26.0,13.65,271.0,142.27,387.0,203.17000000000002,60.9,791433.0,17,6053.012000000001,33580,39836.18,39693.912000000004
